date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:21	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:48%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?rieng-tu	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipf21f.html	(from https://camerasaigon24h.com/)
21:18:21	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:48%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hang-rao-ao	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipa0c8.html	(from https://camerasaigon24h.com/)
21:18:22	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:49%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?anh-sang-kep	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7537.html	(from https://camerasaigon24h.com/)
21:18:22	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:49%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hybrid-light	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip8617.html	(from https://camerasaigon24h.com/)
21:18:22	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:49%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?ssa	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip541f.html	(from https://camerasaigon24h.com/)
21:18:23	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:50%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?roi	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip4eb2.html	(from https://camerasaigon24h.com/)
21:18:23	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:50%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?afsa	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7634.html	(from https://camerasaigon24h.com/)
21:18:23	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:50%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?quickpick	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7810.html	(from https://camerasaigon24h.com/)
21:18:24	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:51%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?anr	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip4575.html	(from https://camerasaigon24h.com/)
21:18:24	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:51%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?icr	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip58f4.html	(from https://camerasaigon24h.com/)
21:18:24	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:51%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?agc	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipf500.html	(from https://camerasaigon24h.com/)
21:18:25	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:52%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?awb	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipe555.html	(from https://camerasaigon24h.com/)
21:18:25	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:52%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?super-adapt	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip369a.html	(from https://camerasaigon24h.com/)
21:18:25	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:52%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-78	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip8bc1.html	(from https://camerasaigon24h.com/)
21:18:26	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:53%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-74	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipe479.html	(from https://camerasaigon24h.com/)
21:18:26	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:53%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-73	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipd8d0.html	(from https://camerasaigon24h.com/)
21:18:26	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:53%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-83	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip2656.html	(from https://camerasaigon24h.com/)
21:18:27	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:54%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-84	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip1ffa.html	(from https://camerasaigon24h.com/)
21:18:27	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:54%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-86-	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip3738.html	(from https://camerasaigon24h.com/)
21:18:27	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:54%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-87	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipcedc.html	(from https://camerasaigon24h.com/)
21:18:28	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:55%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-88	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip262e.html	(from https://camerasaigon24h.com/)
21:18:28	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:55%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-91	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipf038.html	(from https://camerasaigon24h.com/)
21:18:28	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:55%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-92	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipcf36.html	(from https://camerasaigon24h.com/)
21:18:29	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:56%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-93	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7b8b.html	(from https://camerasaigon24h.com/)
21:18:29	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:56%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-95	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip134b.html	(from https://camerasaigon24h.com/)
21:18:29	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:56%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-98	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip3f9d.html	(from https://camerasaigon24h.com/)
21:18:30	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:57%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-99	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipe8fd.html	(from https://camerasaigon24h.com/)
21:18:30	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:57%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-102	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip57ee.html	(from https://camerasaigon24h.com/)
21:18:31	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:57%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-106	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7caf.html	(from https://camerasaigon24h.com/)
21:18:31	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:58%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-107	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipf376.html	(from https://camerasaigon24h.com/)
21:18:32	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:58%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?goc-109	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip6653.html	(from https://camerasaigon24h.com/)
21:18:32	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:59%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hong-ngoai	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip058f.html	(from https://camerasaigon24h.com/)
21:18:32	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:59%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hong-ngoai-20m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipb018.html	(from https://camerasaigon24h.com/)
21:18:33	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:18:59%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hong-ngoai-30m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip1fc6.html	(from https://camerasaigon24h.com/)
21:18:33	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:00%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hong-ngoai-40m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip0419.html	(from https://camerasaigon24h.com/)
21:18:33	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:00%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hong-ngoai-50m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip9dea.html	(from https://camerasaigon24h.com/)
21:18:34	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:00%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hong-ngoai-60m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip834b.html	(from https://camerasaigon24h.com/)
21:18:34	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:01%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hong-ngoai-70m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipff42.html	(from https://camerasaigon24h.com/)
21:18:34	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:01%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?hong-ngoai-80m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip9477.html	(from https://camerasaigon24h.com/)
21:18:35	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:01%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?full-color	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip3308.html	(from https://camerasaigon24h.com/)
21:18:35	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:02%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?colorvu	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipe47f.html	(from https://camerasaigon24h.com/)
21:18:35	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:02%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?anh-sang-30m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7c59.html	(from https://camerasaigon24h.com/)
21:18:36	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:02%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?anh-sang-40m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipdd54.html	(from https://camerasaigon24h.com/)
21:18:36	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:04%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?anh-sang-50m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip2b3e.html	(from https://camerasaigon24h.com/)
21:18:36	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:04%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?anh-sang-60m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7ed4.html	(from https://camerasaigon24h.com/)
21:18:37	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:04%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?anh-sang-70m	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip10fc.html	(from https://camerasaigon24h.com/)
21:18:37	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:05%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?ai-coding	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-iped54.html	(from https://camerasaigon24h.com/)
21:18:38	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:05%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?h.265-pro+	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7899.html	(from https://camerasaigon24h.com/)
21:18:38	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:06%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?h.265+	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip2d38.html	(from https://camerasaigon24h.com/)
21:18:38	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:06%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?h.265	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipc218.html	(from https://camerasaigon24h.com/)
21:18:39	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:06%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?2-mp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip71ca.html	(from https://camerasaigon24h.com/)
21:18:39	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:07%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?3-mp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipfd04.html	(from https://camerasaigon24h.com/)
21:18:40	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:07%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?4-mp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipa94e.html	(from https://camerasaigon24h.com/)
21:18:40	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:07%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?5-mp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip8b86.html	(from https://camerasaigon24h.com/)
21:18:40	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:08%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?6-mp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip4fec.html	(from https://camerasaigon24h.com/)
21:18:41	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:08%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?8-mp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipeebb.html	(from https://camerasaigon24h.com/)
21:18:41	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:08%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?3k	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipf1c0.html	(from https://camerasaigon24h.com/)
21:18:41	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:09%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?4k	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipc4e6.html	(from https://camerasaigon24h.com/)
21:18:42	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:09%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?than	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip7761.html	(from https://camerasaigon24h.com/)
21:18:42	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:09%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?dome	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip1b71.html	(from https://camerasaigon24h.com/)
21:18:42	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:10%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?eyeball	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip8c8b.html	(from https://camerasaigon24h.com/)
21:18:43	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:10%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?bullet	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipa0cd.html	(from https://camerasaigon24h.com/)
21:18:43	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:10%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?kim-loai	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip6be0.html	(from https://camerasaigon24h.com/)
21:18:43	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:11%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?nhua	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip88f2.html	(from https://camerasaigon24h.com/)
21:18:44	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:11%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?plastic	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip3f01.html	(from https://camerasaigon24h.com/)
21:18:44	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:11%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?cmos	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip6028.html	(from https://camerasaigon24h.com/)
21:18:44	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:12%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?progressive-scan-cmos	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipf559.html	(from https://camerasaigon24h.com/)
21:18:45	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:12%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?sony	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip3356.html	(from https://camerasaigon24h.com/)
21:18:45	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:12%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?sony-snr1s	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip284c.html	(from https://camerasaigon24h.com/)
21:18:45	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:13%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?sony-Starvis	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipcf8e.html	(from https://camerasaigon24h.com/)
21:18:46	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:13%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?sony-nir	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipe013.html	(from https://camerasaigon24h.com/)
21:18:46	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:13%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?wizsense	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip0646.html	(from https://camerasaigon24h.com/)
21:18:47	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:14%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?wizmind	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip24d8.html	(from https://camerasaigon24h.com/)
21:18:47	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:14%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?acusense	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ipf352.html	(from https://camerasaigon24h.com/)
21:18:47	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:19:14%20GMT	https://camerasaigon24h.com/bo-camera-ip.html?smd	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-ip3a09.html	(from https://camerasaigon24h.com/)
21:18:47	2030/2030	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2010%20Aug%202025%2014:19:15%20GMT	https://camerasaigon24h.com/tron-bo-camera-ip-van-phong-gia-re-2mp.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/tron-bo-camera-ip-van-phong-gia-re-2mp.25a.delayed	(from https://camerasaigon24h.com/)
21:18:48	33270/33270	---M--	200	added ('OK')	image/webp	etag:%222acdb5a31fe0db1:0%22	https://camerasaigon24h.com/thumspindex/DHI-NVR1104HS-S3-H-DH-IPC-HDBW1239E1-A-IL.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/thumspindex/DHI-NVR1104HS-S3-H-DH-IPC-HDBW1239E1-A-IL.webp	(from https://camerasaigon24h.com/)
21:18:48	2030/2030	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2010%20Aug%202025%2014:19:15%20GMT	https://camerasaigon24h.com/lap-bo-camera-ip-cho-van-phong-gia-re.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-bo-camera-ip-cho-van-phong-gia-re.25c.delayed	(from https://camerasaigon24h.com/)
21:18:48	10070/10070	---M--	200	added ('OK')	image/webp	etag:%223f68d46ab4feda1:0%22	https://camerasaigon24h.com/thumspindex/lap-bo-camera-ip-cho-van-phong-DS-2CD1121G2-LIU.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/thumspindex/lap-bo-camera-ip-cho-van-phong-DS-2CD1121G2-LIU.webp	(from https://camerasaigon24h.com/)
21:18:49	2030/2030	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2010%20Aug%202025%2014:19:16%20GMT	https://camerasaigon24h.com/bo-camera-dam-thoai-trong-nha.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-dam-thoai-trong-nha.25e.delayed	(from https://camerasaigon24h.com/)
21:18:49	37636/37636	---M--	200	added ('OK')	image/webp	etag:%225056e38523e0db1:0%22	https://camerasaigon24h.com/thumspindex/BO-CAMERA-DAM-THOAI-TRONG-NHA.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/thumspindex/BO-CAMERA-DAM-THOAI-TRONG-NHA.webp	(from https://camerasaigon24h.com/)
21:18:49	2030/2030	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2010%20Aug%202025%2014:19:16%20GMT	https://camerasaigon24h.com/bo-camera-bao-dong-danh-cho-can-ho.htm	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/bo-camera-bao-dong-danh-cho-can-ho.260.delayed	(from https://camerasaigon24h.com/)
